year,country,Type,Co2 Emission
1788,EU-28,Coal,19.159
1788,EU-28,Gas,0.0
1788,EU-28,Oil,0.0
1788,EU-28,Other Industries,0.0
1788,Europe,Coal,19.159
1788,Europe,Gas,0.0
1788,Europe,Oil,0.0
1788,Europe,Other Industries,0.0
1788,Europe (excl. EU-27),Coal,19.159
1788,Europe (excl. EU-27),Gas,0.0
1788,Europe (excl. EU-27),Oil,0.0
1788,Europe (excl. EU-27),Other Industries,0.0
1788,North America,Coal,0.004
1788,North America,Gas,0.0
1788,North America,Oil,0.0
1788,North America,Other Industries,0.0
1788,North America (excl. USA),Coal,0.004
1788,North America (excl. USA),Gas,0.0
1788,North America (excl. USA),Oil,0.0
1788,North America (excl. USA),Other Industries,0.0
1788,United Kingdom,Coal,19.159
1788,United Kingdom,Gas,0.0
1788,United Kingdom,Oil,0.0
1788,United Kingdom,Other Industries,0.0
1788,World,Coal,19.163
1788,World,Gas,0.0
1788,World,Oil,0.0
1788,World,Other Industries,0.0
1789,Canada,Coal,0.004
1789,Canada,Gas,0.0
1789,Canada,Oil,0.0
1789,Canada,Other Industries,0.0
1789,EU-28,Coal,19.166
1789,EU-28,Gas,0.0
1789,EU-28,Oil,0.0
1789,EU-28,Other Industries,0.0
1789,Europe,Coal,19.166
1789,Europe,Gas,0.0
1789,Europe,Oil,0.0
1789,Europe,Other Industries,0.0
1789,Europe (excl. EU-27),Coal,19.166
1789,Europe (excl. EU-27),Gas,0.0
1789,Europe (excl. EU-27),Oil,0.0
1789,Europe (excl. EU-27),Other Industries,0.0
1789,North America,Coal,0.004
1789,North America,Gas,0.0
1789,North America,Oil,0.0
1789,North America,Other Industries,0.0
1789,North America (excl. USA),Coal,0.004
1789,North America (excl. USA),Gas,0.0
1789,North America (excl. USA),Oil,0.0
1789,North America (excl. USA),Other Industries,0.0
1789,United Kingdom,Coal,19.166
1789,United Kingdom,Gas,0.0
1789,United Kingdom,Oil,0.0
1789,United Kingdom,Other Industries,0.0
1789,World,Coal,19.17
1789,World,Gas,0.0
1789,World,Oil,0.0
1789,World,Other Industries,0.0
1790,Canada,Coal,0.004
1790,Canada,Gas,0.0
1790,Canada,Oil,0.0
1790,Canada,Other Industries,0.0
1790,EU-28,Coal,19.174
1790,EU-28,Gas,0.0
1790,EU-28,Oil,0.0
1790,EU-28,Other Industries,0.0
1790,Europe,Coal,19.174
1790,Europe,Gas,0.0
1790,Europe,Oil,0.0
1790,Europe,Other Industries,0.0
1790,Europe (excl. EU-27),Coal,19.174
1790,Europe (excl. EU-27),Gas,0.0
1790,Europe (excl. EU-27),Oil,0.0
1790,Europe (excl. EU-27),Other Industries,0.0
1790,North America,Coal,0.004
1790,North America,Gas,0.0
1790,North America,Oil,0.0
1790,North America,Other Industries,0.0
1790,North America (excl. USA),Coal,0.004
1790,North America (excl. USA),Gas,0.0
1790,North America (excl. USA),Oil,0.0
1790,North America (excl. USA),Other Industries,0.0
1790,United Kingdom,Coal,19.174
1790,United Kingdom,Gas,0.0
1790,United Kingdom,Oil,0.0
1790,United Kingdom,Other Industries,0.0
1790,World,Coal,19.177
1790,World,Gas,0.0
1790,World,Oil,0.0
1790,World,Other Industries,0.0
1791,Canada,Coal,0.004
1791,Canada,Gas,0.0
1791,Canada,Oil,0.0
1791,Canada,Other Industries,0.0
1791,EU-28,Coal,21.416
1791,EU-28,Gas,0.0
1791,EU-28,Oil,0.0
1791,EU-28,Other Industries,0.0
1791,Europe,Coal,21.416
1791,Europe,Gas,0.0
1791,Europe,Oil,0.0
1791,Europe,Other Industries,0.0
1791,Europe (excl. EU-27),Coal,21.416
1791,Europe (excl. EU-27),Gas,0.0
1791,Europe (excl. EU-27),Oil,0.0
1791,Europe (excl. EU-27),Other Industries,0.0
1791,North America,Coal,0.004
1791,North America,Gas,0.0
1791,North America,Oil,0.0
1791,North America,Other Industries,0.0
1791,North America (excl. USA),Coal,0.004
1791,North America (excl. USA),Gas,0.0
1791,North America (excl. USA),Oil,0.0
1791,North America (excl. USA),Other Industries,0.0
1791,United Kingdom,Coal,21.416
1791,United Kingdom,Gas,0.0
1791,United Kingdom,Oil,0.0
1791,United Kingdom,Other Industries,0.0
1791,World,Coal,21.42
1791,World,Gas,0.0
1791,World,Oil,0.0
1791,World,Other Industries,0.0
1792,Canada,Coal,0.004
1792,Canada,Gas,0.0
1792,Canada,Oil,0.0
1792,Canada,Other Industries,0.0
1792,EU-27,Coal,0.469
1792,EU-27,Gas,0.0
1792,EU-27,Oil,0.0
1792,EU-27,Other Industries,0.0
1792,EU-28,Coal,21.892
1792,EU-28,Gas,0.0
1792,EU-28,Oil,0.0
1792,EU-28,Other Industries,0.0
1792,Europe,Coal,21.892
1792,Europe,Gas,0.0
1792,Europe,Oil,0.0
1792,Europe,Other Industries,0.0
1792,Europe (excl. EU-27),Coal,21.423
1792,Europe (excl. EU-27),Gas,0.0
1792,Europe (excl. EU-27),Oil,0.0
1792,Europe (excl. EU-27),Other Industries,0.0
1792,Germany,Coal,0.469
1792,Germany,Gas,0.0
1792,Germany,Oil,0.0
1792,Germany,Other Industries,0.0
1792,North America,Coal,0.004
1792,North America,Gas,0.0
1792,North America,Oil,0.0
1792,North America,Other Industries,0.0
1792,North America (excl. USA),Coal,0.004
1792,North America (excl. USA),Gas,0.0
1792,North America (excl. USA),Oil,0.0
1792,North America (excl. USA),Other Industries,0.0
1792,United Kingdom,Coal,21.423
1792,United Kingdom,Gas,0.0
1792,United Kingdom,Oil,0.0
1792,United Kingdom,Other Industries,0.0
1792,World,Coal,21.896
1792,World,Gas,0.0
1792,World,Oil,0.0
1792,World,Other Industries,0.0
1793,Canada,Coal,0.004
1793,Canada,Gas,0.0
1793,Canada,Oil,0.0
1793,Canada,Other Industries,0.0
1793,EU-27,Coal,0.48
1793,EU-27,Gas,0.0
1793,EU-27,Oil,0.0
1793,EU-27,Other Industries,0.0
1793,EU-28,Coal,21.911
1793,EU-28,Gas,0.0
1793,EU-28,Oil,0.0
1793,EU-28,Other Industries,0.0
1793,Europe,Coal,21.911
1793,Europe,Gas,0.0
1793,Europe,Oil,0.0
1793,Europe,Other Industries,0.0
1793,Europe (excl. EU-27),Coal,21.431
1793,Europe (excl. EU-27),Gas,0.0
1793,Europe (excl. EU-27),Oil,0.0
1793,Europe (excl. EU-27),Other Industries,0.0
1793,Germany,Coal,0.48
1793,Germany,Gas,0.0
1793,Germany,Oil,0.0
1793,Germany,Other Industries,0.0
1793,North America,Coal,0.004
1793,North America,Gas,0.0
1793,North America,Oil,0.0
1793,North America,Other Industries,0.0
1793,North America (excl. USA),Coal,0.004
1793,North America (excl. USA),Gas,0.0
1793,North America (excl. USA),Oil,0.0
1793,North America (excl. USA),Other Industries,0.0
1793,United Kingdom,Coal,21.431
1793,United Kingdom,Gas,0.0
1793,United Kingdom,Oil,0.0
1793,United Kingdom,Other Industries,0.0
1793,World,Coal,21.914
1793,World,Gas,0.0
1793,World,Oil,0.0
1793,World,Other Industries,0.0
1794,Canada,Coal,0.004
1794,Canada,Gas,0.0
1794,Canada,Oil,0.0
1794,Canada,Other Industries,0.0
1794,EU-27,Coal,0.443
1794,EU-27,Gas,0.0
1794,EU-27,Oil,0.0
1794,EU-27,Other Industries,0.0
1794,EU-28,Coal,21.878
1794,EU-28,Gas,0.0
1794,EU-28,Oil,0.0
1794,EU-28,Other Industries,0.0
1794,Europe,Coal,21.878
1794,Europe,Gas,0.0
1794,Europe,Oil,0.0
1794,Europe,Other Industries,0.0
1794,Europe (excl. EU-27),Coal,21.434
1794,Europe (excl. EU-27),Gas,0.0
1794,Europe (excl. EU-27),Oil,0.0
1794,Europe (excl. EU-27),Other Industries,0.0
1794,Germany,Coal,0.443
1794,Germany,Gas,0.0
1794,Germany,Oil,0.0
1794,Germany,Other Industries,0.0
1794,North America,Coal,0.004
1794,North America,Gas,0.0
1794,North America,Oil,0.0
1794,North America,Other Industries,0.0
1794,North America (excl. USA),Coal,0.004
1794,North America (excl. USA),Gas,0.0
1794,North America (excl. USA),Oil,0.0
1794,North America (excl. USA),Other Industries,0.0
1794,United Kingdom,Coal,21.434
1794,United Kingdom,Gas,0.0
1794,United Kingdom,Oil,0.0
1794,United Kingdom,Other Industries,0.0
1794,World,Coal,21.881
1794,World,Gas,0.0
1794,World,Oil,0.0
1794,World,Other Industries,0.0
1795,Canada,Coal,0.004
1795,Canada,Gas,0.0
1795,Canada,Oil,0.0
1795,Canada,Other Industries,0.0
1795,EU-27,Coal,0.447
1795,EU-27,Gas,0.0
1795,EU-27,Oil,0.0
1795,EU-27,Other Industries,0.0
1795,EU-28,Coal,21.889
1795,EU-28,Gas,0.0
1795,EU-28,Oil,0.0
1795,EU-28,Other Industries,0.0
1795,Europe,Coal,21.889
1795,Europe,Gas,0.0
1795,Europe,Oil,0.0
1795,Europe,Other Industries,0.0
1795,Europe (excl. EU-27),Coal,21.442
1795,Europe (excl. EU-27),Gas,0.0
1795,Europe (excl. EU-27),Oil,0.0
1795,Europe (excl. EU-27),Other Industries,0.0
1795,Germany,Coal,0.447
1795,Germany,Gas,0.0
1795,Germany,Oil,0.0
1795,Germany,Other Industries,0.0
1795,North America,Coal,0.004
1795,North America,Gas,0.0
1795,North America,Oil,0.0
1795,North America,Other Industries,0.0
1795,North America (excl. USA),Coal,0.004
1795,North America (excl. USA),Gas,0.0
1795,North America (excl. USA),Oil,0.0
1795,North America (excl. USA),Other Industries,0.0
1795,United Kingdom,Coal,21.442
1795,United Kingdom,Gas,0.0
1795,United Kingdom,Oil,0.0
1795,United Kingdom,Other Industries,0.0
1795,World,Coal,21.892
1795,World,Gas,0.0
1795,World,Oil,0.0
1795,World,Other Industries,0.0
1796,Canada,Coal,0.004
1796,Canada,Gas,0.0
1796,Canada,Oil,0.0
1796,Canada,Other Industries,0.0
1796,EU-27,Coal,0.535
1796,EU-27,Gas,0.0
1796,EU-27,Oil,0.0
1796,EU-27,Other Industries,0.0
1796,EU-28,Coal,22.948
1796,EU-28,Gas,0.0
1796,EU-28,Oil,0.0
1796,EU-28,Other Industries,0.0
1796,Europe,Coal,22.948
1796,Europe,Gas,0.0
1796,Europe,Oil,0.0
1796,Europe,Other Industries,0.0
1796,Europe (excl. EU-27),Coal,22.413
1796,Europe (excl. EU-27),Gas,0.0
1796,Europe (excl. EU-27),Oil,0.0
1796,Europe (excl. EU-27),Other Industries,0.0
1796,Germany,Coal,0.535
1796,Germany,Gas,0.0
1796,Germany,Oil,0.0
1796,Germany,Other Industries,0.0
1796,North America,Coal,0.004
1796,North America,Gas,0.0
1796,North America,Oil,0.0
1796,North America,Other Industries,0.0
1796,North America (excl. USA),Coal,0.004
1796,North America (excl. USA),Gas,0.0
1796,North America (excl. USA),Oil,0.0
1796,North America (excl. USA),Other Industries,0.0
1796,United Kingdom,Coal,22.413
1796,United Kingdom,Gas,0.0
1796,United Kingdom,Oil,0.0
1796,United Kingdom,Other Industries,0.0
1796,World,Coal,22.951
1796,World,Gas,0.0
1796,World,Oil,0.0
1796,World,Other Industries,0.0
1797,Canada,Coal,0.004
1797,Canada,Gas,0.0
1797,Canada,Oil,0.0
1797,Canada,Other Industries,0.0
1797,EU-27,Coal,0.55
1797,EU-27,Gas,0.0
1797,EU-27,Oil,0.0
1797,EU-27,Other Industries,0.0
1797,EU-28,Coal,24.091
1797,EU-28,Gas,0.0
1797,EU-28,Oil,0.0
1797,EU-28,Other Industries,0.0
1797,Europe,Coal,24.091
1797,Europe,Gas,0.0
1797,Europe,Oil,0.0
1797,Europe,Other Industries,0.0
1797,Europe (excl. EU-27),Coal,23.541
1797,Europe (excl. EU-27),Gas,0.0
1797,Europe (excl. EU-27),Oil,0.0
1797,Europe (excl. EU-27),Other Industries,0.0
1797,Germany,Coal,0.55
1797,Germany,Gas,0.0
1797,Germany,Oil,0.0
1797,Germany,Other Industries,0.0
1797,North America,Coal,0.004
1797,North America,Gas,0.0
1797,North America,Oil,0.0
1797,North America,Other Industries,0.0
1797,North America (excl. USA),Coal,0.004
1797,North America (excl. USA),Gas,0.0
1797,North America (excl. USA),Oil,0.0
1797,North America (excl. USA),Other Industries,0.0
1797,United Kingdom,Coal,23.541
1797,United Kingdom,Gas,0.0
1797,United Kingdom,Oil,0.0
1797,United Kingdom,Other Industries,0.0
1797,World,Coal,24.094
1797,World,Gas,0.0
1797,World,Oil,0.0
1797,World,Other Industries,0.0
1798,Canada,Coal,0.004
1798,Canada,Gas,0.0
1798,Canada,Oil,0.0
1798,Canada,Other Industries,0.0
1798,EU-27,Coal,0.575
1798,EU-27,Gas,0.0
1798,EU-27,Oil,0.0
1798,EU-27,Other Industries,0.0
1798,EU-28,Coal,25.091
1798,EU-28,Gas,0.0
1798,EU-28,Oil,0.0
1798,EU-28,Other Industries,0.0
1798,Europe,Coal,25.091
1798,Europe,Gas,0.0
1798,Europe,Oil,0.0
1798,Europe,Other Industries,0.0
1798,Europe (excl. EU-27),Coal,24.516
1798,Europe (excl. EU-27),Gas,0.0
1798,Europe (excl. EU-27),Oil,0.0
1798,Europe (excl. EU-27),Other Industries,0.0
1798,Germany,Coal,0.575
1798,Germany,Gas,0.0
1798,Germany,Oil,0.0
1798,Germany,Other Industries,0.0
1798,North America,Coal,0.004
1798,North America,Gas,0.0
1798,North America,Oil,0.0
1798,North America,Other Industries,0.0
1798,North America (excl. USA),Coal,0.004
1798,North America (excl. USA),Gas,0.0
1798,North America (excl. USA),Oil,0.0
1798,North America (excl. USA),Other Industries,0.0
1798,United Kingdom,Coal,24.516
1798,United Kingdom,Gas,0.0
1798,United Kingdom,Oil,0.0
1798,United Kingdom,Other Industries,0.0
1798,World,Coal,25.095
1798,World,Gas,0.0
1798,World,Oil,0.0
1798,World,Other Industries,0.0
1799,Canada,Coal,0.004
1799,Canada,Gas,0.0
1799,Canada,Oil,0.0
1799,Canada,Other Industries,0.0
1799,EU-27,Coal,0.627
1799,EU-27,Gas,0.0
1799,EU-27,Oil,0.0
1799,EU-27,Other Industries,0.0
1799,EU-28,Coal,26.425
1799,EU-28,Gas,0.0
1799,EU-28,Oil,0.0
1799,EU-28,Other Industries,0.0
1799,Europe,Coal,26.425
1799,Europe,Gas,0.0
1799,Europe,Oil,0.0
1799,Europe,Other Industries,0.0
1799,Europe (excl. EU-27),Coal,25.798
1799,Europe (excl. EU-27),Gas,0.0
1799,Europe (excl. EU-27),Oil,0.0
1799,Europe (excl. EU-27),Other Industries,0.0
1799,Germany,Coal,0.627
1799,Germany,Gas,0.0
1799,Germany,Oil,0.0
1799,Germany,Other Industries,0.0
1799,North America,Coal,0.004
1799,North America,Gas,0.0
1799,North America,Oil,0.0
1799,North America,Other Industries,0.0
1799,North America (excl. USA),Coal,0.004
1799,North America (excl. USA),Gas,0.0
1799,North America (excl. USA),Oil,0.0
1799,North America (excl. USA),Other Industries,0.0
1799,United Kingdom,Coal,25.798
1799,United Kingdom,Gas,0.0
1799,United Kingdom,Oil,0.0
1799,United Kingdom,Other Industries,0.0
1799,World,Coal,26.428
1799,World,Gas,0.0
1799,World,Oil,0.0
1799,World,Other Industries,0.0
1800,Canada,Coal,0.004
1800,Canada,Gas,0.0
1800,Canada,Oil,0.0
1800,Canada,Other Industries,0.0
1800,EU-27,Coal,1.202
1800,EU-27,Gas,0.0
1800,EU-27,Oil,0.0
1800,EU-27,Other Industries,0.0
1800,EU-28,Coal,27.835
1800,EU-28,Gas,0.0
1800,EU-28,Oil,0.0
1800,EU-28,Other Industries,0.0
1800,Europe,Coal,27.835
1800,Europe,Gas,0.0
1800,Europe,Oil,0.0
1800,Europe,Other Industries,0.0
1800,Europe (excl. EU-27),Coal,26.634
1800,Europe (excl. EU-27),Gas,0.0
1800,Europe (excl. EU-27),Oil,0.0
1800,Europe (excl. EU-27),Other Industries,0.0
1800,Germany,Coal,0.795
1800,Germany,Gas,0.0
1800,Germany,Oil,0.0
1800,Germany,Other Industries,0.0
1800,North America,Coal,0.256
1800,North America,Gas,0.0
1800,North America,Oil,0.0
1800,North America,Other Industries,0.0
1800,North America (excl. USA),Coal,0.004
1800,North America (excl. USA),Gas,0.0
1800,North America (excl. USA),Oil,0.0
1800,North America (excl. USA),Other Industries,0.0
1800,Poland,Coal,0.407
1800,Poland,Gas,0.0
1800,Poland,Oil,0.0
1800,Poland,Other Industries,0.0
1800,United Kingdom,Coal,26.634
1800,United Kingdom,Gas,0.0
1800,United Kingdom,Oil,0.0
1800,United Kingdom,Other Industries,0.0
1800,United States,Coal,0.253
1800,United States,Gas,0.0
1800,United States,Oil,0.0
1800,United States,Other Industries,0.0
1800,World,Coal,28.092
1800,World,Gas,0.0
1800,World,Oil,0.0
1800,World,Other Industries,0.0
1801,Canada,Coal,0.004
1801,Canada,Gas,0.0
1801,Canada,Oil,0.0
1801,Canada,Other Industries,0.0
1801,EU-27,Coal,0.978
1801,EU-27,Gas,0.0
1801,EU-27,Oil,0.0
1801,EU-27,Other Industries,0.0
1801,EU-28,Coal,27.689
1801,EU-28,Gas,0.0
1801,EU-28,Oil,0.0
1801,EU-28,Other Industries,0.0
1801,Europe,Coal,27.689
1801,Europe,Gas,0.0
1801,Europe,Oil,0.0
1801,Europe,Other Industries,0.0
1801,Europe (excl. EU-27),Coal,26.711
1801,Europe (excl. EU-27),Gas,0.0
1801,Europe (excl. EU-27),Oil,0.0
1801,Europe (excl. EU-27),Other Industries,0.0
1801,Germany,Coal,0.535
1801,Germany,Gas,0.0
1801,Germany,Oil,0.0
1801,Germany,Other Industries,0.0
1801,North America,Coal,0.271
1801,North America,Gas,0.0
1801,North America,Oil,0.0
1801,North America,Other Industries,0.0
1801,North America (excl. USA),Coal,0.004
1801,North America (excl. USA),Gas,0.0
1801,North America (excl. USA),Oil,0.0
1801,North America (excl. USA),Other Industries,0.0
1801,Poland,Coal,0.443
1801,Poland,Gas,0.0
1801,Poland,Oil,0.0
1801,Poland,Other Industries,0.0
1801,United Kingdom,Coal,26.711
1801,United Kingdom,Gas,0.0
1801,United Kingdom,Oil,0.0
1801,United Kingdom,Other Industries,0.0
1801,United States,Coal,0.267
1801,United States,Gas,0.0
1801,United States,Oil,0.0
1801,United States,Other Industries,0.0
1801,World,Coal,27.96
1801,World,Gas,0.0
1801,World,Oil,0.0
1801,World,Other Industries,0.0
1802,Belgium,Coal,6.397
1802,Belgium,Gas,0.0
1802,Belgium,Oil,0.0
1802,Belgium,Other Industries,0.0
1802,Canada,Coal,0.004
1802,Canada,Gas,0.0
1802,Canada,Oil,0.0
1802,Canada,Other Industries,0.0
1802,EU-27,Coal,9.64
1802,EU-27,Gas,0.0
1802,EU-27,Oil,0.0
1802,EU-27,Other Industries,0.0
1802,EU-28,Coal,36.49
1802,EU-28,Gas,0.0
1802,EU-28,Oil,0.0
1802,EU-28,Other Industries,0.0
1802,Europe,Coal,36.49
1802,Europe,Gas,0.0
1802,Europe,Oil,0.0
1802,Europe,Other Industries,0.0
1802,Europe (excl. EU-27),Coal,26.85
1802,Europe (excl. EU-27),Gas,0.0
1802,Europe (excl. EU-27),Oil,0.0
1802,Europe (excl. EU-27),Other Industries,0.0
1802,France,Coal,2.239
1802,France,Gas,0.0
1802,France,Oil,0.0
1802,France,Other Industries,0.0
1802,Germany,Coal,0.553
1802,Germany,Gas,0.0
1802,Germany,Oil,0.0
1802,Germany,Other Industries,0.0
1802,North America,Coal,0.293
1802,North America,Gas,0.0
1802,North America,Oil,0.0
1802,North America,Other Industries,0.0
1802,North America (excl. USA),Coal,0.004
1802,North America (excl. USA),Gas,0.0
1802,North America (excl. USA),Oil,0.0
1802,North America (excl. USA),Other Industries,0.0
1802,Poland,Coal,0.451
1802,Poland,Gas,0.0
1802,Poland,Oil,0.0
1802,Poland,Other Industries,0.0
1802,United Kingdom,Coal,26.85
1802,United Kingdom,Gas,0.0
1802,United Kingdom,Oil,0.0
1802,United Kingdom,Other Industries,0.0
1802,United States,Coal,0.289
1802,United States,Gas,0.0
1802,United States,Oil,0.0
1802,United States,Other Industries,0.0
1802,World,Coal,36.783
1802,World,Gas,0.0
1802,World,Oil,0.0
1802,World,Other Industries,0.0
1803,Belgium,Coal,0.0
1803,Belgium,Gas,0.0
1803,Belgium,Oil,0.0
1803,Belgium,Other Industries,0.0
1803,Canada,Coal,0.004
1803,Canada,Gas,0.0
1803,Canada,Oil,0.0
1803,Canada,Other Industries,0.0
1803,EU-27,Coal,0.997
1803,EU-27,Gas,0.0
1803,EU-27,Oil,0.0
1803,EU-27,Other Industries,0.0
1803,EU-28,Coal,31.188
1803,EU-28,Gas,0.0
1803,EU-28,Oil,0.0
1803,EU-28,Other Industries,0.0
1803,Europe,Coal,31.188
1803,Europe,Gas,0.0
1803,Europe,Oil,0.0
1803,Europe,Other Industries,0.0
1803,Europe (excl. EU-27),Coal,30.191
1803,Europe (excl. EU-27),Gas,0.0
1803,Europe (excl. EU-27),Oil,0.0
1803,Europe (excl. EU-27),Other Industries,0.0
1803,France,Coal,0.0
1803,France,Gas,0.0
1803,France,Oil,0.0
1803,France,Other Industries,0.0
1803,Germany,Coal,0.535
1803,Germany,Gas,0.0
1803,Germany,Oil,0.0
1803,Germany,Other Industries,0.0
1803,North America,Coal,0.3
1803,North America,Gas,0.0
1803,North America,Oil,0.0
1803,North America,Other Industries,0.0
1803,North America (excl. USA),Coal,0.004
1803,North America (excl. USA),Gas,0.0
1803,North America (excl. USA),Oil,0.0
1803,North America (excl. USA),Other Industries,0.0
1803,Poland,Coal,0.462
1803,Poland,Gas,0.0
1803,Poland,Oil,0.0
1803,Poland,Other Industries,0.0
1803,United Kingdom,Coal,30.191
1803,United Kingdom,Gas,0.0
1803,United Kingdom,Oil,0.0
1803,United Kingdom,Other Industries,0.0
1803,United States,Coal,0.297
1803,United States,Gas,0.0
1803,United States,Oil,0.0
1803,United States,Other Industries,0.0
1803,World,Coal,31.488
1803,World,Gas,0.0
1803,World,Oil,0.0
1803,World,Other Industries,0.0
1804,Belgium,Coal,0.0
1804,Belgium,Gas,0.0
1804,Belgium,Oil,0.0
1804,Belgium,Other Industries,0.0
1804,Canada,Coal,0.004
1804,Canada,Gas,0.0
1804,Canada,Oil,0.0
1804,Canada,Other Industries,0.0
1804,EU-27,Coal,3.642
1804,EU-27,Gas,0.0
1804,EU-27,Oil,0.0
1804,EU-27,Other Industries,0.0
1804,EU-28,Coal,33.973
1804,EU-28,Gas,0.0
1804,EU-28,Oil,0.0
1804,EU-28,Other Industries,0.0
1804,Europe,Coal,33.973
1804,Europe,Gas,0.0
1804,Europe,Oil,0.0
1804,Europe,Other Industries,0.0
1804,Europe (excl. EU-27),Coal,30.331
1804,Europe (excl. EU-27),Gas,0.0
1804,Europe (excl. EU-27),Oil,0.0
1804,Europe (excl. EU-27),Other Industries,0.0
1804,France,Coal,2.176
1804,France,Gas,0.0
1804,France,Oil,0.0
1804,France,Other Industries,0.0
1804,Germany,Coal,1.008
1804,Germany,Gas,0.0
1804,Germany,Oil,0.0
1804,Germany,Other Industries,0.0
1804,North America,Coal,0.337
1804,North America,Gas,0.0
1804,North America,Oil,0.0
1804,North America,Other Industries,0.0
1804,North America (excl. USA),Coal,0.004
1804,North America (excl. USA),Gas,0.0
1804,North America (excl. USA),Oil,0.0
1804,North America (excl. USA),Other Industries,0.0
1804,Poland,Coal,0.458
1804,Poland,Gas,0.0
1804,Poland,Oil,0.0
1804,Poland,Other Industries,0.0
1804,United Kingdom,Coal,30.331
1804,United Kingdom,Gas,0.0
1804,United Kingdom,Oil,0.0
1804,United Kingdom,Other Industries,0.0
1804,United States,Coal,0.333
1804,United States,Gas,0.0
1804,United States,Oil,0.0
1804,United States,Other Industries,0.0
1804,World,Coal,34.31
1804,World,Gas,0.0
1804,World,Oil,0.0
1804,World,Other Industries,0.0
1805,Belgium,Coal,0.0
1805,Belgium,Gas,0.0
1805,Belgium,Oil,0.0
1805,Belgium,Other Industries,0.0
1805,Canada,Coal,0.004
1805,Canada,Gas,0.0
1805,Canada,Oil,0.0
1805,Canada,Other Industries,0.0
1805,EU-27,Coal,1.612
1805,EU-27,Gas,0.0
1805,EU-27,Oil,0.0
1805,EU-27,Other Industries,0.0
1805,EU-28,Coal,33.075
1805,EU-28,Gas,0.0
1805,EU-28,Oil,0.0
1805,EU-28,Other Industries,0.0
1805,Europe,Coal,33.075
1805,Europe,Gas,0.0
